0.02041318453848362	-0.25252413749694824	0.0
-0.34023553133010864	0.1022837683558464	0.0
-0.32323703169822693	0.16914859414100647	0.0
-0.29858267307281494	0.2325718104839325	0.0
-0.2532787322998047	0.2813869118690491	0.0
-0.20394542813301086	0.3256724178791046	0.0
-0.14431650936603546	0.3515256345272064	0.0
-0.08463065326213837	0.37722283601760864	0.0
-0.021634576842188835	0.38610994815826416	0.0
0.04262780398130417	0.38632452487945557	0.0
0.10689134895801544	0.38637709617614746	0.0
0.16971418261528015	0.37326905131340027	0.0
0.23117408156394958	0.35309532284736633	0.0
0.2769031226634979	0.3065028786659241	0.0
0.31331512331962585	0.2498222440481186	0.0
0.3323415219783783	0.18372352421283722	0.0
0.3496222496032715	0.11694362014532089	0.0
0.36897560954093933	0.05082811042666435	0.0
0.38032448291778564	-0.016832241788506508	0.0
0.366822212934494	-0.08427868038415909	0.0
0.3509615659713745	-0.1514681577682495	0.0
0.3156931400299072	-0.2078355848789215	0.0
0.2710806429386139	-0.25774046778678894	0.0
0.22646211087703705	-0.3076389729976654	0.0
0.16862566769123077	-0.3364715278148651	0.0
0.10903748124837875	-0.3624338209629059	0.0
0.046511515974998474	-0.3767891228199005	0.0
-0.017094627022743225	-0.38083338737487793	0.0
-0.07933228462934494	-0.3646344244480133	0.0
-0.13906927406787872	-0.3399486243724823	0.0
-0.19447048008441925	-0.30483847856521606	0.0
-0.24872742593288422	-0.26768290996551514	0.0
-0.29392650723457336	-0.21953770518302917	0.0
-0.3310779631137848	-0.16318733990192413	0.0
-0.357629656791687	-0.10068853199481964	0.0
-0.36648422479629517	-0.03340749442577362	0.0
-0.354492723941803	0.03467724099755287	0.0
-0.04319118708372116	-0.2571530342102051	0.0
-0.10395708680152893	-0.23782286047935486	0.0
-0.15320123732089996	-0.19575712084770203	0.0
-0.1922779232263565	-0.14126506447792053	0.0
-0.21592463552951813	-0.07697820663452148	0.0
-0.22557157278060913	-0.008649615570902824	0.0
-0.2201651632785797	0.05911139026284218	0.0
